# This file contains the mean r-statistics values and standard errors for the generalized Haldane-Shastry model with arbitrary interaction range α 
 for various parameters in (m,k)=(0,1) for clean systems and m=0 for disordered systems.
# Here N is the system size, hj is the magnetic field strength, δ is the position disorder strength and α is the interaction range parameter.
# Columns: N, hj, δ, α, mean_r_statistic, std_error
 
N, hj, δ, α, mean_r_statistic, std_error
16 1.5 0.0 2.6 0.4908701880239298 0.0008759725387095707
16 1.5 0.0 2.8 0.48402216589523245 0.0009530335710236908
16 1.5 0.0 3.0 0.4780469940146035 0.0010681243619828933
16 1.5 0.1 0.01 0.42144348216282074 0.0004284043404587049
16 1.5 0.1 0.05 0.48511421599445936 0.0005943906696733395
16 1.5 0.1 0.1 0.5127662054748433 0.00032092416059228507
16 1.5 0.1 0.2 0.5249488852162237 0.00012540639908772784
16 1.5 0.1 0.4 0.5283188483359026 9.413032745268759e-5
16 1.5 0.1 0.6 0.5293117838580047 8.908604108712617e-5
16 1.5 0.1 0.8 0.5294116024983783 0.00010020754542804916
16 1.5 0.1 1.0 0.5292047562383964 0.00011008890974838159
16 1.5 0.1 1.2 0.5287437317302338 0.0001238542091344321
16 1.5 0.1 1.4 0.5269999170792546 0.00018378358161741083
16 1.5 0.1 1.6 0.5252481997334122 0.00021675160406533657
16 1.5 0.1 1.8 0.5216688909224176 0.0002913454231914638
16 1.5 0.1 2.0 0.5156186901015262 0.00042331084563058057
16 1.5 0.1 2.2 0.5071047898704141 0.0006087711596136604
16 1.5 0.1 2.4 0.49898591351429905 0.0007495944372732412
16 1.5 0.1 2.6 0.4882273460111199 0.0009112303820733136
16 1.5 0.1 2.8 0.4818724100828779 0.000984628032773194
16 1.5 0.1 3.0 0.47584265102182144 0.0011004038111292569
16 1.5 0.3 0.01 0.4218436428313037 0.00045867939824682737
16 1.5 0.3 0.05 0.4854817113309914 0.0005543728327620848
16 1.5 0.3 0.1 0.5125663977712823 0.0003237638262578338
16 1.5 0.3 0.2 0.524973787900057 0.00013054832287493038
16 1.5 0.3 0.4 0.528191326628097 9.384389860222211e-5
16 1.5 0.3 0.6 0.5293897441262077 9.373329721739461e-5
16 1.5 0.3 0.8 0.5292810095808832 9.791959609187123e-5
16 1.5 0.3 1.0 0.5291838615362044 0.00010505182155600338
16 1.5 0.3 1.2 0.5286105466843035 0.00013177523468131916
16 1.5 0.3 1.4 0.5271898713770562 0.00016045438052537828
16 1.5 0.3 1.6 0.52522715975344 0.00019116387108704
16 1.5 0.3 1.8 0.5203581191125652 0.00030612166258288604
16 1.5 0.3 2.0 0.5141745326831483 0.0004453693768327188
16 1.5 0.3 2.2 0.5055583176162024 0.0005858307053110026
16 1.5 0.3 2.4 0.4942819306180251 0.000752476402430479
16 1.5 0.3 2.6 0.4836930922086467 0.0008898448728130421
16 1.5 0.3 2.8 0.4752347262726713 0.0009974030460947671
16 1.5 0.3 3.0 0.4687419121013015 0.0010458319402762801
16 1.5 0.5 0.01 0.4217277131574852 0.0004510485597175096
16 1.5 0.5 0.05 0.48599485902968326 0.000542233453034073
16 1.5 0.5 0.1 0.512771071073201 0.0003170990267781979
16 1.5 0.5 0.2 0.5248129631738827 0.00013205487237161618
16 1.5 0.5 0.4 0.5284131511571816 9.827107810556207e-5
16 1.5 0.5 0.6 0.5292338182142442 8.953298153250459e-5
16 1.5 0.5 0.8 0.5293752749770555 0.00010110170012449532
16 1.5 0.5 1.0 0.5290509621500976 9.896386292726978e-5
16 1.5 0.5 1.2 0.5283546736037739 0.00012420490069069292
16 1.5 0.5 1.4 0.5269153164303861 0.00015544228748686411
16 1.5 0.5 1.6 0.5233453589846705 0.00023793769669260532
16 1.5 0.5 1.8 0.5174975580512386 0.00032514083288480856
16 1.5 0.5 2.0 0.5068687645005817 0.0004951931911324825
16 1.5 0.5 2.2 0.49294549860576964 0.0006876819372550868
16 1.5 0.5 2.4 0.47687797392017767 0.0007936581895150158
16 1.5 0.5 2.6 0.4631044901256071 0.0008615797607195159
16 1.5 0.5 2.8 0.44963101386210896 0.0008365350651958015
16 1.5 0.5 3.0 0.44101786827148654 0.0008480704018584607
16 1.5 0.8 0.01 0.4231841572289866 0.0004604737868633532
16 1.5 0.8 0.05 0.4874159832279022 0.0005728994899495382
16 1.5 0.8 0.1 0.5128016412235549 0.00034409507334412677
16 1.5 0.8 0.2 0.5248531711600917 0.0001384078374272353
16 1.5 0.8 0.4 0.528163394271429 9.890980238418894e-5
16 1.5 0.8 0.6 0.5290925728153804 0.00010218601895075447
16 1.5 0.8 0.8 0.5290411680800495 0.0001021241390893452
16 1.5 0.8 1.0 0.5280779685306858 0.00014833678779088057
16 1.5 0.8 1.2 0.5241506288985128 0.0002999359718366733
16 1.5 0.8 1.4 0.5165771080555738 0.00046093142739776565
16 1.5 0.8 1.6 0.5031914350933065 0.0006435980746328903
16 1.5 0.8 1.8 0.4872220869612458 0.0007388742455871496
16 1.5 0.8 2.0 0.4709892145205426 0.0007855840641539259
16 1.5 0.8 2.2 0.4551934157422418 0.0007649189722491506
16 1.5 0.8 2.4 0.44093515396764865 0.0007407099873589399
16 1.5 0.8 2.6 0.43099696755395883 0.0007104321276365787
16 1.5 0.8 2.8 0.4222272984767864 0.000637741559406327
16 1.5 0.8 3.0 0.41507449155615034 0.0005517617991597916
16 1.5 1.0 0.01 0.42350815087865384 0.0004582726974892496
16 1.5 1.0 0.05 0.4884655524810874 0.0005602920319495797
16 1.5 1.0 0.1 0.5137742956003756 0.0003428683802334792
16 1.5 1.0 0.2 0.5242697967692264 0.00018169447801720244
16 1.5 1.0 0.4 0.5276944099249637 0.00011288361017996496
16 1.5 1.0 0.6 0.5280157128192885 0.00018988592686272496
16 1.5 1.0 0.8 0.525690741272677 0.00030707120309053757
16 1.5 1.0 1.0 0.5202314727379738 0.00044847978410946285
16 1.5 1.0 1.2 0.5124146469749237 0.0005890913317834404
16 1.5 1.0 1.4 0.4975488265823431 0.0007339557553133149
16 1.5 1.0 1.6 0.48671218740601147 0.0007975017409380585
16 1.5 1.0 1.8 0.4730580688741506 0.0007904737450320702
16 1.5 1.0 2.0 0.45501366088396394 0.0007516075145868194
16 1.5 1.0 2.2 0.4412664864399891 0.0006828111690182628
16 1.5 1.0 2.4 0.42944473647372094 0.0006345906474184423
16 1.5 1.0 2.6 0.4199402788183297 0.0005241631395243492
16 1.5 1.0 2.8 0.4134497609938097 0.0005035644726347507
16 1.5 1.0 3.0 0.4078815113344347 0.0004043107295733854
16 2.0 0.0 0.01 0.4078769075147556 0.0002906102389074664
16 2.0 0.0 0.05 0.459432753640942 0.000605627515092699
16 2.0 0.0 0.1 0.49362103942745383 0.0005550817896874237
16 2.0 0.0 0.0 0.38596668559933955 0.00012734647339375293
16 2.0 0.0 0.2 0.5185327864370497 0.00027023416806620733
16 2.0 0.0 0.4 0.5259623566589324 0.00017249373801996935
16 2.0 0.0 0.6 0.5271438817790858 0.00014893856197320483
16 2.0 0.0 0.8 0.5271655290446047 0.00017774204776584303
16 2.0 0.0 1.0 0.5254402024387415 0.0002481944942770184
16 2.0 0.0 1.2 0.523145250160528 0.00029143294815512467
16 2.0 0.0 1.4 0.5183038267642647 0.0003998479127206891
16 2.0 0.0 1.6 0.5112427392779261 0.0005074853712187168
16 2.0 0.0 1.8 0.5012743089988202 0.0006500132635028369
16 2.0 0.0 2.0 0.4876922823303936 0.0007710817592729041
16 2.0 0.0 2.2 0.47398579167420696 0.0008772087306834342
16 2.0 0.0 2.4 0.46000966603808385 0.0009421368590807696
16 2.0 0.0 2.6 0.4488998162893312 0.0009501246880561538
16 2.0 0.0 2.8 0.4408853994375552 0.0010011073828779704
16 2.0 0.0 3.0 0.43225227026798346 0.0009160064696497845
16 2.0 0.1 0.01 0.40756693043546555 0.0003032263770816402
16 2.0 0.1 0.05 0.4588281737682438 0.0006330697799492095
16 2.0 0.1 0.1 0.4948885205804085 0.0005283265663619825
16 2.0 0.1 0.2 0.5182801980682542 0.00027685306600716065
16 2.0 0.1 0.4 0.5259703310514731 0.00017602641739054855
16 2.0 0.1 0.6 0.5273242251371942 0.00014654303401658052
16 2.0 0.1 0.8 0.5269009681209017 0.0001899019663858253
16 2.0 0.1 1.0 0.5255811156019325 0.0002410217114053392
16 2.0 0.1 1.2 0.5228339327327641 0.00030316361111472047
16 2.0 0.1 1.4 0.5187040058596492 0.00040042389611505706
16 2.0 0.1 1.6 0.5113020599674458 0.0005344863259752582
16 2.0 0.1 1.8 0.5005096608964076 0.0006695663934655371
16 2.0 0.1 2.0 0.4872368199462534 0.0007686516630151547
16 2.0 0.1 2.2 0.4720588654482694 0.0008819420263077613
16 2.0 0.1 2.4 0.4582559632438213 0.0009132589759896625
16 2.0 0.1 2.6 0.4478519959961354 0.0009375364094127199
16 2.0 0.1 2.8 0.44166613344779 0.0009748360107868678
16 2.0 0.1 3.0 0.43297262143723336 0.0008887568681392415
16 2.0 0.3 0.01 0.40783725827389405 0.00029852991168667967
16 2.0 0.3 0.05 0.45856838264517497 0.0006131501810331279
16 2.0 0.3 0.1 0.4952156440519303 0.0005293353375130803
16 2.0 0.3 0.2 0.518948478002764 0.000257155253347865
16 2.0 0.3 0.4 0.5263434009228588 0.00015480554822392643
16 2.0 0.3 0.6 0.5271276846403657 0.00015573695452122545
16 2.0 0.3 0.8 0.5267052938664956 0.00019713978385686593
16 2.0 0.3 1.0 0.5256965284714117 0.00022515397628458973
16 2.0 0.3 1.2 0.5232698815002084 0.0002868224934268778
16 2.0 0.3 1.4 0.5189786900425919 0.00039278368844781634
16 2.0 0.3 1.6 0.511410280827353 0.0005212231391325462
16 2.0 0.3 1.8 0.5007142685794321 0.0006454221289857422
16 2.0 0.3 2.0 0.4854817054986824 0.0008163285232065517
16 2.0 0.3 2.2 0.47103234749100537 0.0008485817615667767
16 2.0 0.3 2.4 0.45591978514665016 0.0008785006999056757
16 2.0 0.3 2.6 0.4442848162088042 0.0009081912453221977
16 2.0 0.3 2.8 0.43541505396757435 0.0008678623322718227
16 2.0 0.3 3.0 0.42867233640104774 0.0008262546095256727
16 2.0 0.5 0.01 0.40769772676190325 0.00029183866959837506
16 2.0 0.5 0.05 0.4594343875575851 0.0006307118348619263
16 2.0 0.5 0.1 0.4949148708504541 0.000527383141844414
16 2.0 0.5 0.2 0.5189076377919453 0.000271705740466261
16 2.0 0.5 0.4 0.526068603138582 0.00016326672231308688
16 2.0 0.5 0.6 0.5275211505966995 0.00016314090308549434
16 2.0 0.5 0.8 0.5265754485744809 0.0002053876139732254
16 2.0 0.5 1.0 0.525918321806625 0.00022049753656604135
16 2.0 0.5 1.2 0.5233017309779734 0.0002749007425394401
16 2.0 0.5 1.4 0.5181040260143651 0.00039024013191374005
16 2.0 0.5 1.6 0.5099092307617973 0.0004978627022972489
16 2.0 0.5 1.8 0.495890494070508 0.0006678350446399893
16 2.0 0.5 2.0 0.47815413939353113 0.0007955400583054495
16 2.0 0.5 2.2 0.4592299445420363 0.0007865845597430334
16 2.0 0.5 2.4 0.4460917126448249 0.0007711317221456136
16 2.0 0.5 2.6 0.43270001220618837 0.0007246488932138635
16 2.0 0.5 2.8 0.4248440065901695 0.0006872024637982134
16 2.0 0.5 3.0 0.4160709042654921 0.0005774463605257998
16 2.0 0.8 0.01 0.40917609354948037 0.000316297062365679
16 2.0 0.8 0.05 0.4608491514920373 0.0006302972716438364
16 2.0 0.8 0.1 0.4964282404387952 0.0005427266400157421
16 2.0 0.8 0.2 0.5187675286141608 0.0002727085738546952
16 2.0 0.8 0.4 0.5261421325901449 0.00015701413444551153
16 2.0 0.8 0.6 0.5274788024870499 0.00015210088611450183
16 2.0 0.8 0.8 0.5269279944700539 0.00017954858407113818
16 2.0 0.8 1.0 0.5250619888931142 0.00022692404945494314
16 2.0 0.8 1.2 0.5205336833392894 0.0003179214007345068
16 2.0 0.8 1.4 0.5086492577639361 0.000559062897174364
16 2.0 0.8 1.6 0.4912973533108347 0.0006893658397491361
16 2.0 0.8 1.8 0.47264092071051095 0.0007658826513126769
16 2.0 0.8 2.0 0.45248345029648146 0.0007518901331843226
16 2.0 0.8 2.2 0.4354829396350436 0.0007066717388774926
16 2.0 0.8 2.4 0.42242098973479236 0.0005667779326468023
16 2.0 0.8 2.6 0.41365730092737885 0.00048221147249260794
16 2.0 0.8 2.8 0.40734628552036595 0.00038953860996389405
16 2.0 0.8 3.0 0.4032730773115391 0.0003510805775124824
16 2.0 1.0 0.01 0.40943941277138185 0.00031235092079765896
16 2.0 1.0 0.05 0.4630513737872952 0.0006505905533816957
16 2.0 1.0 0.1 0.49804765264279544 0.0005517263682666469
16 2.0 1.0 0.2 0.5199519596224131 0.0002616677946478255
16 2.0 1.0 0.4 0.5260040053636815 0.0001729260717440573
16 2.0 1.0 0.6 0.5266151075693083 0.00018800789453878413
16 2.0 1.0 0.8 0.5243607164461936 0.0003079909981595675
16 2.0 1.0 1.0 0.5184584591454617 0.0004443193160057089
16 2.0 1.0 1.2 0.5069681464534119 0.0006215828233176939
16 2.0 1.0 1.4 0.4913791427791284 0.0007629388608734682
16 2.0 1.0 1.6 0.4745067173647249 0.0008181851774913567
16 2.0 1.0 1.8 0.45576618434677385 0.000791889371646463
16 2.0 1.0 2.0 0.4399180366863545 0.0006824237512794319
16 2.0 1.0 2.2 0.42547054923386496 0.0005660407369156243
16 2.0 1.0 2.4 0.41465463850914736 0.00045276889414347187
16 2.0 1.0 2.6 0.40809266533259053 0.000375883091736604
16 2.0 1.0 2.8 0.40309084192809624 0.0003140201662304731
16 2.0 1.0 3.0 0.3998729026159002 0.0002721372808946401
16 4.0 0.0 0.01 0.39367257043542303 0.00011964596927808437
16 4.0 0.0 0.05 0.41155170516528505 0.00030842857772358877
16 4.0 0.0 0.1 0.4326745867745186 0.0005423402048134326
16 4.0 0.0 0.0 0.38630607485511187 0.0001046015186970122
16 4.0 0.0 0.2 0.46428723588500975 0.0007253400307233339
16 4.0 0.0 0.4 0.48465525363866313 0.0007673060035433846
16 4.0 0.0 0.6 0.48382936009545935 0.0007805789145568353
16 4.0 0.0 0.8 0.4773481820870116 0.0008211415928799413
16 4.0 0.0 1.0 0.4680178265649687 0.0008414745244921502
16 4.0 0.0 1.2 0.4549406529110818 0.000843314101553077
16 4.0 0.0 1.4 0.44213167982453366 0.0008013712008553013
16 4.0 0.0 1.6 0.4313615127514441 0.0007198011751571456
16 4.0 0.0 1.8 0.4198794019478843 0.0005765773091345011
16 4.0 0.0 2.0 0.41157667374832074 0.0005021514874225928
16 4.0 0.0 2.2 0.4050465222174447 0.0003678927464377534
16 4.0 0.0 2.4 0.40072717109412437 0.0002904200343759266
16 4.0 0.0 2.6 0.39761300906178415 0.0002666918597846261
16 4.0 0.0 2.8 0.3950512260326295 0.00021320449406434335
16 4.0 0.0 3.0 0.3932714204339193 0.00017293741077209498
16 4.0 0.1 0.01 0.3938272900085401 0.00012206537078653596
16 4.0 0.1 0.05 0.41121040079143933 0.0002876956923026745
16 4.0 0.1 0.1 0.4326800315014266 0.0005210864653818294
16 4.0 0.1 0.2 0.46353218296263293 0.0007002683504819442
16 4.0 0.1 0.4 0.48404565058295274 0.0007519076862691902
16 4.0 0.1 0.6 0.48614178273750264 0.0007631157626390367
16 4.0 0.1 0.8 0.47842507911914495 0.0008322485280716261
16 4.0 0.1 1.0 0.4694615666468035 0.0008487039197406391
16 4.0 0.1 1.2 0.45658849883061664 0.0008739937588478572
16 4.0 0.1 1.4 0.4423774915438622 0.000786735684468929
16 4.0 0.1 1.6 0.4307802744635244 0.0006987197353502474
16 4.0 0.1 1.8 0.4192902631421356 0.0005815519663413507
16 4.0 0.1 2.0 0.41155103899749856 0.00046671736024615735
16 4.0 0.1 2.2 0.4054925042841167 0.0003800624835541411
16 4.0 0.1 2.4 0.400543509448859 0.0003157957989437641
16 4.0 0.1 2.6 0.39682545437870814 0.00022379236298075643
16 4.0 0.1 2.8 0.3950714311858063 0.00021935498622306098
16 4.0 0.1 3.0 0.3931739637905004 0.00017695125919630448
16 4.0 0.3 0.01 0.3939400507086525 0.00012423144706561528
16 4.0 0.3 0.05 0.41120996234400153 0.000306631277391994
16 4.0 0.3 0.1 0.43303329803616003 0.0005430996838119218
16 4.0 0.3 0.2 0.46341818936919155 0.0007183953046655566
16 4.0 0.3 0.4 0.4848058377037267 0.0007442605342867418
16 4.0 0.3 0.6 0.48483587826621705 0.0008046520622076924
16 4.0 0.3 0.8 0.47950643679112304 0.000817689588626327
16 4.0 0.3 1.0 0.46926155001232545 0.0008668850728322143
16 4.0 0.3 1.2 0.45814243818259565 0.0008825505893954422
16 4.0 0.3 1.4 0.4443712963552357 0.000779783558248715
16 4.0 0.3 1.6 0.4317605174582658 0.0007639604812524221
16 4.0 0.3 1.8 0.41982902094512764 0.0005801115793741161
16 4.0 0.3 2.0 0.4117420365011465 0.00045858391017686626
16 4.0 0.3 2.2 0.40493993582907317 0.0003816264769361733
16 4.0 0.3 2.4 0.40031296147185064 0.0003113265793280633
16 4.0 0.3 2.6 0.3972104129563914 0.00024407372225839188
16 4.0 0.3 2.8 0.39470821399978967 0.00019303486996414594
16 4.0 0.3 3.0 0.39310257767056817 0.00019972019065322446
16 4.0 0.5 0.01 0.39381676143358474 0.00011705735709077823
16 4.0 0.5 0.05 0.41194380206666115 0.00031158992389086076
16 4.0 0.5 0.1 0.43428295298812397 0.000576803799663003
16 4.0 0.5 0.2 0.4652500724703308 0.0007315318437620924
16 4.0 0.5 0.4 0.4855305482312611 0.0007539396417041641
16 4.0 0.5 0.6 0.4849041660865366 0.0007852427519293747
16 4.0 0.5 0.8 0.4798781809819453 0.0008092080713646797
16 4.0 0.5 1.0 0.470864669956841 0.0008656330070012036
16 4.0 0.5 1.2 0.4572611595096854 0.0008482719448149924
16 4.0 0.5 1.4 0.44477521698112926 0.0007949930198018758
16 4.0 0.5 1.6 0.4326988410434602 0.0007168167125047822
16 4.0 0.5 1.8 0.4196163919871094 0.0005695127166105495
16 4.0 0.5 2.0 0.410747427060945 0.00043959457211935674
16 4.0 0.5 2.2 0.4037835324027196 0.0002985331791957183
16 4.0 0.5 2.4 0.39898299815030785 0.00024080470605352612
16 4.0 0.5 2.6 0.3962682350573892 0.00020627948154390362
16 4.0 0.5 2.8 0.3937718249161764 0.00015420500531807135
16 4.0 0.5 3.0 0.3921334751939907 0.00013901856904615872
16 4.0 0.8 0.01 0.39401789090413997 0.00012833499451412507
16 4.0 0.8 0.05 0.4123538201739749 0.00032772757974786906
16 4.0 0.8 0.1 0.436410492450252 0.0005892179569250263
16 4.0 0.8 0.2 0.4670585057517024 0.0007171143228623846
16 4.0 0.8 0.4 0.4874103500637961 0.000749395009126286
16 4.0 0.8 0.6 0.48825683005812004 0.0007696617998194374
16 4.0 0.8 0.8 0.48181176379660645 0.00081830411224179
16 4.0 0.8 1.0 0.47343939468021534 0.0008573975671329825
16 4.0 0.8 1.2 0.4597592352170687 0.0008631346386539006
16 4.0 0.8 1.4 0.4466598670753345 0.0008061771849464294
16 4.0 0.8 1.6 0.4274719435452944 0.0006064222358712107
16 4.0 0.8 1.8 0.4159336488237291 0.00048325262619207973
16 4.0 0.8 2.0 0.40635763386825907 0.00036077253758391427
16 4.0 0.8 2.2 0.4000585876012544 0.00023556311527032675
16 4.0 0.8 2.4 0.39637085698125235 0.00018635200915631254
16 4.0 0.8 2.6 0.3938081116174944 0.00014779476660023243
16 4.0 0.8 2.8 0.39213029201825045 0.0001238972881973659
16 4.0 0.8 3.0 0.3909664810159191 0.00011766423811782204
16 4.0 1.0 0.01 0.39433847068925537 0.0001245239435325611
16 4.0 1.0 0.05 0.4133826275800548 0.00032864574800068686
16 4.0 1.0 0.1 0.43705472423044994 0.0005678540043236283
16 4.0 1.0 0.2 0.4701766377175288 0.0007546410140727299
16 4.0 1.0 0.4 0.4907724974535228 0.0007435687779675582
16 4.0 1.0 0.6 0.49196519599874533 0.0007633777158667343
16 4.0 1.0 0.8 0.48265528898991356 0.0008279750265851151
16 4.0 1.0 1.0 0.47213588537908413 0.000857569906441058
16 4.0 1.0 1.2 0.4551359192138825 0.0008319121471281629
16 4.0 1.0 1.4 0.43760864054865095 0.0007377391821085099
16 4.0 1.0 1.6 0.4226537884314731 0.0005682207508406472
16 4.0 1.0 1.8 0.4108105099366177 0.0004041210635279112
16 4.0 1.0 2.0 0.4032270935614602 0.00030422490778053853
16 4.0 1.0 2.2 0.3983686671481434 0.00021300748230867957
16 4.0 1.0 2.4 0.3949954463875499 0.00016741993068954234
16 4.0 1.0 2.6 0.3932232979539501 0.00013086957183974066
16 4.0 1.0 2.8 0.39171799512706 0.00012077784983324803
16 4.0 1.0 3.0 0.39065432105394 0.00011120616852775399
14 0.0 0.0 0.0 1.3379869602831183e-15 0.0
14 0.0 0.0 0.2 0.4454529229043217 0.0
14 0.0 0.0 0.4 0.4117565483202067 0.0
14 0.0 0.0 0.6 0.39419000779985364 0.0
14 0.0 0.0 0.8 0.42835147791103284 0.0
14 0.0 0.0 1.0 0.4338339945730519 0.0
14 0.0 0.0 1.2 0.37564834018887205 0.0
14 0.0 0.0 1.4 0.45367485578613315 0.0
14 0.0 0.0 1.6 0.4361542773888853 0.0
14 0.0 0.0 1.8 0.38399452990299343 0.0
14 0.0 0.0 2.0 1.2085274881878291e-14 0.0
14 0.0 0.0 2.2 0.3437105021348159 0.0
14 0.0 0.0 2.4 0.38997477500924377 0.0
14 0.0 0.0 2.6 0.37120929195731023 0.0
14 0.0 0.0 2.8 0.37209654200851966 0.0
14 0.0 0.0 3.0 0.3783172943145734 0.0
14 0.0 0.1 0.0 1.3379869602831183e-15 0.0
14 0.0 0.1 0.2 0.4335163167706892 0.0006803401800353267
14 0.0 0.1 0.4 0.43030937701271293 0.0004226894344623183
14 0.0 0.1 0.6 0.42179662795537465 0.00025526974699771236
14 0.0 0.1 0.8 0.4142583434123772 0.00019637506288376023
14 0.0 0.1 1.0 0.4107081351454208 0.00018951403388195445
14 0.0 0.1 1.2 0.40671222255851325 0.00018609753523241612
14 0.0 0.1 1.4 0.4064808281425765 0.00017158442968884832
14 0.0 0.1 1.6 0.40466304614142984 0.00018661954835547795
14 0.0 0.1 1.8 0.40427370887078523 0.00017807193742624692
14 0.0 0.1 2.0 0.3968664059499205 0.00018903310781577355
14 0.0 0.1 2.2 0.40136667624121225 0.00017419618967728643
14 0.0 0.1 2.4 0.4009448484072076 0.00017561660837605726
14 0.0 0.1 2.6 0.4009262509441232 0.00017918641461475005
14 0.0 0.1 2.8 0.40020254145316364 0.0001700873743902936
14 0.0 0.1 3.0 0.40016513564764744 0.00016800317963697292
14 0.0 0.5 0.0 1.3379869602831183e-15 0.0
14 0.0 0.5 0.2 0.5060020541950272 0.00017218104555775547
14 0.0 0.5 0.4 0.46365241219717557 0.0001848251225334106
14 0.0 0.5 0.6 0.4338173040450911 0.0001799111747362543
14 0.0 0.5 0.8 0.41755800110983 0.0001814078513465557
14 0.0 0.5 1.0 0.40902045827663686 0.00017687762115927382
14 0.0 0.5 1.2 0.40499172061542427 0.00017821563404618075
14 0.0 0.5 1.4 0.40253528971687264 0.00017655439607664155
14 0.0 0.5 1.6 0.4013241396909096 0.00017477330585878256
14 0.0 0.5 1.8 0.4007247035693351 0.000182161266865378
14 0.0 0.5 2.0 0.39953970460796534 0.00018051570882598444
14 0.0 0.5 2.2 0.3988649860540859 0.00017653989399918742
14 0.0 0.5 2.4 0.3988192002789942 0.00018069578094961179
14 0.0 0.5 2.6 0.3975285341845058 0.00017858003096261107
14 0.0 0.5 2.8 0.3972397211776053 0.00018257898525635214
14 0.0 0.5 3.0 0.3973163175849013 0.00018628686782963798
14 0.0 1.0 0.0 1.3379869602831183e-15 0.0
14 0.0 1.0 0.2 0.4860789587201019 0.0006010139650442152
14 0.0 1.0 0.4 0.4436035392879325 0.0004430234060341885
14 0.0 1.0 0.6 0.4203040848243493 0.0002996241597193125
14 0.0 1.0 0.8 0.4086426257974673 0.00023003278771831782
14 0.0 1.0 1.0 0.40371587753664573 0.00020805353627516594
14 0.0 1.0 1.2 0.4006356263404715 0.0001969557918692697
14 0.0 1.0 1.4 0.39894424318835164 0.0002032248809816138
14 0.0 1.0 1.6 0.397834535559729 0.0001985667555215325
14 0.0 1.0 1.8 0.3973596485301789 0.00018865282419532552
14 0.0 1.0 2.0 0.3969085689593303 0.00019067832536096956
14 0.0 1.0 2.2 0.3964709187155158 0.0001896593121290627
14 0.0 1.0 2.4 0.39695172294638925 0.00019035118047037582
14 0.0 1.0 2.6 0.3964840818034297 0.00019267947551785975
14 0.0 1.0 2.8 0.3970454019571321 0.0001917601995941763
14 0.0 1.0 3.0 0.39663626700017623 0.00019400080517292164
14 0.1 0.0 0.0 0.3853385787640954 0.0002656449766090224
14 0.1 0.0 0.2 0.39935338807897597 0.0011045521608308065
14 0.1 0.0 0.4 0.4030124987133276 0.0008587002231090536
14 0.1 0.0 0.6 0.4475868591300595 0.0005952831874020807
14 0.1 0.0 0.8 0.4835214170751769 0.000401784577171168
14 0.1 0.0 1.0 0.4993198187532355 0.0003627302904716059
14 0.1 0.0 1.2 0.5082262894139951 0.0003031096130152567
14 0.1 0.0 1.4 0.5138130202365311 0.0003085579992167317
14 0.1 0.0 1.6 0.5161143254048103 0.0003435053030699384
14 0.1 0.0 1.8 0.5167865359698309 0.0003117586963708684
14 0.1 0.0 2.0 0.5163385133747292 0.00028328855398790484
14 0.1 0.0 2.2 0.5180835183259493 0.00030258705562352954
14 0.1 0.0 2.4 0.5207462353222205 0.00028076506376045074
14 0.1 0.0 2.6 0.5211872446721454 0.0002685522222203622
14 0.1 0.0 2.8 0.5215444818610617 0.00028245025810407415
14 0.1 0.0 3.0 0.522368100302043 0.0002605263659144033
14 0.1 0.1 0.0 0.3831352558781058 0.0011507459437041182
14 0.1 0.1 0.2 0.47039679310063387 0.00045878275699141733
14 0.1 0.1 0.4 0.4783163102983838 0.00036604506997519606
14 0.1 0.1 0.6 0.5001864951826822 0.00025003075714187745
14 0.1 0.1 0.8 0.5134970553882211 0.00020328524702488044
14 0.1 0.1 1.0 0.519533935212303 0.00019029485206740917
14 0.1 0.1 1.2 0.5219092567458976 0.00018266007659134776
14 0.1 0.1 1.4 0.5232612127451972 0.00017324733602752876
14 0.1 0.1 1.6 0.5247460731392946 0.00017859239917105205
14 0.1 0.1 1.8 0.5251621082868481 0.00017411587184636837
14 0.1 0.1 2.0 0.5251820515846121 0.00017918999099978273
14 0.1 0.1 2.2 0.5260751107583157 0.00017244236954439405
14 0.1 0.1 2.4 0.5264180560267699 0.00016792012092101856
14 0.1 0.1 2.6 0.5274010454233358 0.0001713299295401663
14 0.1 0.1 2.8 0.5277455111660747 0.0001774586948110723
14 0.1 0.1 3.0 0.5280537294894901 0.00016472411573533006
14 0.1 0.5 0.0 0.3831352558781058 0.0011507459437041182
14 0.1 0.5 0.2 0.5171025500919606 0.00018116224251634266
14 0.1 0.5 0.4 0.5139319803591774 0.00019598739861985775
14 0.1 0.5 0.6 0.5211179761436671 0.0001703770331434904
14 0.1 0.5 0.8 0.5260362894399494 0.00017124638114714987
14 0.1 0.5 1.0 0.5272186713862864 0.00017130168305295017
14 0.1 0.5 1.2 0.5270239650739671 0.00017720563184239903
14 0.1 0.5 1.4 0.5266355626019953 0.00020951274417815518
14 0.1 0.5 1.6 0.523813863090153 0.00029366987983419723
14 0.1 0.5 1.8 0.5195160224602071 0.000429599287097758
14 0.1 0.5 2.0 0.5147163550024967 0.0005216786254790763
14 0.1 0.5 2.2 0.5096409040421266 0.0006227461045135589
14 0.1 0.5 2.4 0.5047402638348257 0.0006949050087546383
14 0.1 0.5 2.6 0.4978039938775089 0.0007276454827416162
14 0.1 0.5 2.8 0.49223975836293155 0.0007661794510485093
14 0.1 0.5 3.0 0.4886286825538791 0.0007851264523880019
